order_status_id,status
7113,Out for Delivery
7114,Returned
7115,Confirmed
7116,Returned
7117,Out for Delivery
7118,Shipped
7119,Delivered
7120,Refunded
7121,Pending
7122,Refunded
7123,Confirmed
7124,Processing
7125,Shipped
7126,Pending
7127,Failed
7128,Canceled
7129,Refunded
7130,Pending
7131,Processing
7132,Pending
7133,Processing
7134,Confirmed
7135,Processing
7136,Pending
7137,Delivered
7138,Failed
7139,Canceled
7140,Out for Delivery
7141,Shipped
7142,Returned
7143,Pending
7144,Canceled
7145,Returned
7146,Confirmed
7147,Delivered
7148,Shipped
7149,Pending
7150,Delivered
7151,Confirmed
7152,Refunded
7153,Failed
7154,Out for Delivery
7155,Failed
7156,Pending
7157,Failed
7158,Processing
7159,Out for Delivery
7160,Delivered
7161,Pending
7162,Returned
7163,Confirmed
7164,Confirmed
7165,Processing
7166,Failed
7167,Processing
7168,Failed
7169,Canceled
7170,Shipped
7171,Delivered
7172,Returned
7173,Confirmed
7174,Shipped
7175,Canceled
7176,Returned
7177,Shipped
7178,Delivered
7179,Out for Delivery
7180,Delivered
7181,Processing
7182,Canceled
7183,Canceled
7184,Canceled
7185,Pending
7186,Pending
7187,Canceled
7188,Failed
7189,Canceled
7190,Returned
7191,Returned
7192,Pending
7193,Refunded
7194,Out for Delivery
7195,Pending
7196,Delivered
7197,Failed
7198,Failed
7199,Processing
7200,Confirmed
7201,Out for Delivery
7202,Pending
7203,Confirmed
7204,Delivered
7205,Pending
7206,Shipped
7207,Confirmed
7208,Refunded
7209,Out for Delivery
7210,Out for Delivery
7211,Pending
7212,Canceled
7213,Out for Delivery
7214,Confirmed
7215,Canceled
7216,Failed
7217,Delivered
7218,Out for Delivery
7219,Processing
7220,Refunded
7221,Pending
7222,Refunded
7223,Shipped
7224,Processing
7225,Canceled
7226,Delivered
7227,Delivered
7228,Refunded
7229,Failed
7230,Failed
7231,Confirmed
7232,Refunded
7233,Pending
7234,Processing
7235,Out for Delivery
7236,Delivered
7237,Failed
7238,Canceled
7239,Refunded
7240,Failed
7241,Out for Delivery
7242,Out for Delivery
7243,Returned
7244,Delivered
7245,Confirmed
7246,Returned
7247,Returned
7248,Returned
7249,Shipped
7250,Refunded
7251,Pending
7252,Pending
7253,Failed
7254,Delivered
7255,Confirmed
7256,Canceled
7257,Returned
7258,Out for Delivery
7259,Confirmed
7260,Failed
7261,Processing
7262,Shipped
7263,Failed
7264,Canceled
7265,Refunded
7266,Pending
7267,Processing
7268,Delivered
7269,Refunded
7270,Failed
7271,Returned
7272,Shipped
7273,Canceled
7274,Pending
7275,Out for Delivery
7276,Pending
7277,Out for Delivery
7278,Out for Delivery
7279,Returned
7280,Shipped
7281,Returned
7282,Pending
7283,Delivered
7284,Refunded
7285,Returned
7286,Shipped
7287,Pending
7288,Pending
7289,Out for Delivery
7290,Returned
7291,Refunded
7292,Refunded
7293,Returned
7294,Refunded
7295,Delivered
7296,Canceled
7297,Pending
7298,Returned
7299,Out for Delivery
7300,Canceled
7301,Refunded
7302,Confirmed
7303,Refunded
7304,Pending
7305,Failed
7306,Refunded
7307,Canceled
7308,Delivered
7309,Failed
7310,Returned
7311,Failed
7312,Processing
7313,Pending
7314,Confirmed
7315,Processing
7316,Out for Delivery
7317,Canceled
7318,Shipped
7319,Refunded
7320,Canceled
7321,Confirmed
7322,Failed
7323,Pending
7324,Refunded
7325,Canceled
7326,Out for Delivery
7327,Shipped
7328,Confirmed
7329,Refunded
7330,Returned
7331,Shipped
7332,Processing
7333,Canceled
7334,Refunded
7335,Canceled
7336,Confirmed
7337,Confirmed
7338,Out for Delivery
7339,Shipped
7340,Shipped
7341,Out for Delivery
7342,Refunded
7343,Refunded
7344,Confirmed
7345,Pending
7346,Confirmed
7347,Shipped
7348,Out for Delivery
7349,Confirmed
7350,Processing
7351,Canceled
7352,Canceled
7353,Delivered
7354,Shipped
7355,Failed
7356,Returned
7357,Canceled
7358,Shipped
7359,Failed
7360,Returned
7361,Refunded
7362,Delivered
7363,Returned
7364,Shipped
7365,Pending
7366,Shipped
7367,Confirmed
7368,Confirmed
7369,Refunded
7370,Out for Delivery
7371,Pending
7372,Confirmed
7373,Canceled
7374,Out for Delivery
7375,Refunded
7376,Canceled
7377,Out for Delivery
7378,Processing
7379,Returned
7380,Refunded
7381,Delivered
7382,Pending
7383,Out for Delivery
7384,Shipped
7385,Failed
7386,Pending
7387,Refunded
7388,Confirmed
7389,Processing
7390,Failed
7391,Refunded
7392,Delivered
7393,Processing
7394,Delivered
7395,Returned
7396,Delivered
7397,Returned
7398,Canceled
7399,Processing
7400,Refunded
7401,Refunded
7402,Shipped
7403,Refunded
7404,Canceled
7405,Refunded
7406,Shipped
7407,Pending
7408,Out for Delivery
7409,Out for Delivery
7410,Out for Delivery
7411,Confirmed
7412,Refunded
7413,Out for Delivery
7414,Refunded
7415,Failed
7416,Refunded
7417,Failed
7418,Delivered
7419,Pending
7420,Pending
7421,Failed
7422,Canceled
7423,Out for Delivery
7424,Processing
7425,Confirmed
7426,Processing
7427,Refunded
7428,Failed
7429,Out for Delivery
7430,Shipped
7431,Canceled
7432,Delivered
7433,Returned
7434,Refunded
7435,Out for Delivery
7436,Refunded
7437,Processing
7438,Confirmed
7439,Pending
7440,Confirmed
7441,Refunded
7442,Canceled
7443,Pending
7444,Refunded
7445,Out for Delivery
7446,Delivered
7447,Failed
7448,Out for Delivery
7449,Processing
7450,Out for Delivery
7451,Pending
7452,Delivered
7453,Out for Delivery
7454,Confirmed
7455,Refunded
7456,Refunded
7457,Returned
7458,Pending
7459,Delivered
7460,Shipped
7461,Processing
7462,Refunded
7463,Pending
7464,Shipped
7465,Returned
7466,Confirmed
7467,Failed
7468,Returned
7469,Canceled
7470,Failed
7471,Processing
7472,Pending
7473,Refunded
7474,Delivered
7475,Delivered
7476,Failed
7477,Out for Delivery
7478,Failed
7479,Processing
7480,Returned
7481,Refunded
7482,Delivered
7483,Processing
7484,Pending
7485,Refunded
7486,Confirmed
7487,Shipped
7488,Pending
7489,Confirmed
7490,Processing
7491,Canceled
7492,Shipped
7493,Out for Delivery
7494,Delivered
7495,Confirmed
7496,Out for Delivery
7497,Refunded
7498,Refunded
7499,Processing
7500,Delivered
7501,Delivered
7502,Returned
7503,Delivered
7504,Returned
7505,Refunded
7506,Confirmed
7507,Delivered
7508,Processing
7509,Shipped
7510,Pending
7511,Refunded
7512,Processing
7513,Failed
7514,Failed
7515,Pending
7516,Canceled
7517,Refunded
7518,Failed
7519,Shipped
7520,Delivered
7521,Out for Delivery
7522,Out for Delivery
7523,Refunded
7524,Pending
7525,Pending
7526,Pending
7527,Delivered
7528,Shipped
7529,Processing
7530,Canceled
7531,Processing
7532,Confirmed
7533,Pending
7534,Confirmed
7535,Failed
7536,Confirmed
7537,Refunded
7538,Refunded
7539,Canceled
7540,Pending
7541,Returned
7542,Out for Delivery
7543,Confirmed
7544,Pending
7545,Refunded
7546,Delivered
7547,Returned
7548,Returned
7549,Shipped
7550,Canceled
7551,Confirmed
7552,Shipped
7553,Returned
7554,Pending
7555,Returned
7556,Pending
7557,Returned
7558,Failed
7559,Shipped
7560,Canceled
7561,Processing
7562,Shipped
7563,Confirmed
7564,Canceled
7565,Out for Delivery
7566,Pending
7567,Refunded
7568,Out for Delivery
7569,Shipped
7570,Out for Delivery
7571,Canceled
7572,Out for Delivery
7573,Out for Delivery
7574,Confirmed
7575,Out for Delivery
7576,Failed
7577,Canceled
7578,Returned
7579,Confirmed
7580,Pending
7581,Out for Delivery
7582,Pending
7583,Out for Delivery
7584,Failed
7585,Returned
7586,Confirmed
7587,Canceled
7588,Failed
7589,Canceled
7590,Failed
7591,Refunded
7592,Canceled
7593,Processing
7594,Processing
7595,Canceled
7596,Canceled
7597,Pending
7598,Canceled
7599,Confirmed
7600,Failed
7601,Returned
7602,Shipped
7603,Failed
7604,Shipped
7605,Pending
7606,Confirmed
7607,Processing
7608,Delivered
7609,Out for Delivery
7610,Delivered
7611,Failed
7612,Failed
7613,Processing
7614,Refunded
7615,Returned
7616,Pending
7617,Delivered
7618,Processing
7619,Refunded
7620,Canceled
7621,Returned
7622,Returned
7623,Returned
7624,Processing
7625,Confirmed
7626,Confirmed
7627,Delivered
7628,Failed
7629,Confirmed
7630,Delivered
7631,Processing
7632,Pending
7633,Canceled
7634,Shipped
7635,Delivered
7636,Failed
7637,Confirmed
7638,Confirmed
7639,Pending
7640,Delivered
7641,Confirmed
7642,Returned
7643,Canceled
7644,Processing
7645,Out for Delivery
7646,Failed
7647,Delivered
7648,Confirmed
7649,Canceled
7650,Refunded
7651,Confirmed
7652,Delivered
7653,Confirmed
7654,Shipped
7655,Delivered
7656,Returned
7657,Out for Delivery
7658,Canceled
7659,Refunded
7660,Failed
7661,Processing
7662,Pending
7663,Refunded
7664,Out for Delivery
7665,Pending
7666,Pending
7667,Out for Delivery
7668,Pending
7669,Processing
7670,Delivered
7671,Shipped
7672,Returned
7673,Confirmed
7674,Out for Delivery
7675,Out for Delivery
7676,Confirmed
7677,Failed
7678,Shipped
7679,Refunded
7680,Refunded
7681,Failed
7682,Confirmed
7683,Confirmed
7684,Canceled
7685,Confirmed
7686,Shipped
7687,Shipped
7688,Confirmed
7689,Out for Delivery
7690,Processing
7691,Shipped
7692,Canceled
7693,Processing
7694,Failed
7695,Out for Delivery
7696,Shipped
7697,Pending
7698,Processing
7699,Confirmed
7700,Canceled
7701,Processing
7702,Confirmed
7703,Pending
7704,Canceled
7705,Confirmed
7706,Returned
7707,Returned
7708,Returned
7709,Refunded
7710,Pending
7711,Pending
7712,Delivered
7713,Canceled
7714,Delivered
7715,Returned
7716,Canceled
7717,Canceled
7718,Shipped
7719,Confirmed
7720,Failed
7721,Processing
7722,Canceled
7723,Out for Delivery
7724,Canceled
7725,Returned
7726,Canceled
7727,Confirmed
7728,Delivered
7729,Canceled
7730,Out for Delivery
7731,Confirmed
7732,Pending
7733,Returned
7734,Refunded
7735,Canceled
7736,Pending
7737,Canceled
7738,Canceled
7739,Shipped
7740,Shipped
7741,Out for Delivery
7742,Refunded
7743,Failed
7744,Out for Delivery
7745,Shipped
7746,Delivered
7747,Shipped
7748,Out for Delivery
7749,Confirmed
7750,Confirmed
7751,Canceled
7752,Shipped
7753,Confirmed
7754,Processing
7755,Shipped
7756,Shipped
7757,Shipped
7758,Pending
7759,Pending
7760,Processing
7761,Returned
7762,Out for Delivery
7763,Returned
7764,Confirmed
7765,Refunded
7766,Pending
7767,Confirmed
7768,Canceled
7769,Returned
7770,Canceled
7771,Returned
7772,Processing
7773,Confirmed
7774,Returned
7775,Out for Delivery
7776,Delivered
7777,Pending
7778,Canceled
7779,Canceled
7780,Pending
7781,Delivered
7782,Delivered
7783,Out for Delivery
7784,Out for Delivery
7785,Shipped
7786,Shipped
7787,Failed
7788,Processing
7789,Refunded
7790,Shipped
7791,Out for Delivery
7792,Returned
7793,Confirmed
7794,Pending
7795,Shipped
7796,Out for Delivery
7797,Failed
7798,Canceled
7799,Confirmed
7800,Shipped
7801,Refunded
7802,Returned
7803,Pending
7804,Failed
7805,Canceled
7806,Out for Delivery
7807,Canceled
7808,Delivered
7809,Out for Delivery
7810,Shipped
7811,Delivered
7812,Delivered
7813,Refunded
7814,Out for Delivery
7815,Out for Delivery
7816,Shipped
7817,Refunded
7818,Canceled
7819,Confirmed
7820,Confirmed
7821,Pending
7822,Returned
7823,Processing
7824,Failed
7825,Returned
7826,Confirmed
7827,Pending
7828,Refunded
7829,Canceled
7830,Processing
7831,Refunded
7832,Failed
7833,Processing
7834,Returned
7835,Confirmed
7836,Canceled
7837,Returned
7838,Out for Delivery
7839,Refunded
7840,Out for Delivery
7841,Canceled
7842,Refunded
7843,Confirmed
7844,Confirmed
7845,Pending
7846,Confirmed
7847,Out for Delivery
7848,Failed
7849,Delivered
7850,Pending
7851,Shipped
7852,Returned
7853,Pending
7854,Processing
7855,Pending
7856,Returned
7857,Confirmed
7858,Processing
7859,Processing
7860,Shipped
7861,Out for Delivery
7862,Confirmed
7863,Shipped
7864,Processing
7865,Pending
7866,Canceled
7867,Returned
7868,Pending
7869,Canceled
7870,Delivered
7871,Processing
7872,Processing
7873,Failed
7874,Canceled
7875,Out for Delivery
7876,Returned
7877,Canceled
7878,Canceled
7879,Canceled
7880,Returned
7881,Delivered
7882,Canceled
7883,Shipped
7884,Canceled
7885,Processing
7886,Refunded
7887,Canceled
7888,Returned
7889,Confirmed
7890,Refunded
7891,Shipped
7892,Confirmed
7893,Pending
7894,Out for Delivery
7895,Confirmed
7896,Processing
7897,Confirmed
7898,Processing
7899,Processing
7900,Processing
7901,Delivered
7902,Returned
7903,Canceled
7904,Refunded
7905,Out for Delivery
7906,Out for Delivery
7907,Delivered
7908,Failed
7909,Delivered
7910,Shipped
7911,Failed
7912,Out for Delivery
7913,Returned
7914,Pending
7915,Canceled
7916,Processing
7917,Shipped
7918,Refunded
7919,Confirmed
7920,Shipped
7921,Delivered
7922,Delivered
7923,Processing
7924,Refunded
7925,Delivered
7926,Returned
7927,Out for Delivery
7928,Confirmed
7929,Processing
7930,Failed
7931,Failed
7932,Failed
7933,Confirmed
7934,Failed
7935,Pending
7936,Confirmed
7937,Failed
7938,Pending
7939,Pending
7940,Failed
7941,Shipped
7942,Confirmed
7943,Refunded
7944,Refunded
7945,Delivered
7946,Refunded
7947,Pending
7948,Shipped
7949,Canceled
7950,Failed
7951,Processing
7952,Confirmed
7953,Failed
7954,Processing
7955,Returned
7956,Failed
7957,Confirmed
7958,Shipped
7959,Failed
7960,Shipped
7961,Canceled
7962,Canceled
7963,Returned
7964,Delivered
7965,Pending
7966,Processing
7967,Refunded
7968,Out for Delivery
7969,Returned
7970,Delivered
7971,Pending
7972,Processing
7973,Shipped
7974,Pending
7975,Shipped
7976,Refunded
7977,Returned
7978,Pending
7979,Delivered
7980,Refunded
7981,Delivered
7982,Delivered
7983,Out for Delivery
7984,Confirmed
7985,Out for Delivery
7986,Pending
7987,Delivered
7988,Refunded
7989,Failed
7990,Confirmed
7991,Shipped
7992,Out for Delivery
7993,Out for Delivery
7994,Shipped
7995,Refunded
7996,Delivered
7997,Confirmed
7998,Pending
7999,Processing
8000,Out for Delivery
8001,Shipped
8002,Canceled
8003,Shipped
8004,Out for Delivery
8005,Returned
8006,Returned
8007,Returned
8008,Returned
8009,Canceled
8010,Pending
8011,Refunded
8012,Failed
8013,Failed
8014,Canceled
8015,Out for Delivery
8016,Returned
8017,Refunded
8018,Shipped
8019,Pending
8020,Returned
8021,Shipped
8022,Out for Delivery
8023,Out for Delivery
8024,Canceled
8025,Confirmed
8026,Pending
8027,Confirmed
8028,Refunded
8029,Shipped
8030,Processing
8031,Confirmed
8032,Returned
8033,Refunded
8034,Pending
8035,Shipped
8036,Delivered
8037,Out for Delivery
8038,Failed
8039,Refunded
8040,Out for Delivery
8041,Canceled
8042,Shipped
8043,Shipped
8044,Confirmed
8045,Out for Delivery
8046,Returned
8047,Pending
8048,Refunded
8049,Pending
8050,Delivered
8051,Refunded
8052,Failed
8053,Returned
8054,Delivered
8055,Returned
8056,Confirmed
8057,Processing
8058,Failed
8059,Failed
8060,Canceled
8061,Confirmed
8062,Pending
8063,Delivered
8064,Canceled
8065,Shipped
8066,Refunded
8067,Refunded
8068,Failed
8069,Failed
8070,Delivered
8071,Returned
8072,Shipped
8073,Shipped
8074,Processing
8075,Shipped
8076,Delivered
8077,Refunded
8078,Processing
8079,Returned
8080,Processing
8081,Failed
8082,Pending
8083,Delivered
8084,Processing
8085,Confirmed
8086,Confirmed
8087,Pending
8088,Out for Delivery
8089,Out for Delivery
8090,Canceled
8091,Failed
8092,Canceled
8093,Pending
8094,Pending
8095,Refunded
8096,Returned
8097,Canceled
8098,Processing
8099,Canceled
8100,Canceled
8101,Returned
8102,Delivered
8103,Canceled
8104,Delivered
8105,Out for Delivery
8106,Returned
8107,Delivered
8108,Delivered
8109,Returned
8110,Canceled
8111,Refunded
8112,Failed
8113,Pending
8114,Refunded
8115,Canceled
8116,Pending
8117,Canceled
8118,Shipped
8119,Failed
8120,Out for Delivery
8121,Out for Delivery
8122,Pending
8123,Confirmed
8124,Processing
8125,Canceled
8126,Refunded
8127,Canceled
8128,Processing
8129,Returned
8130,Failed
8131,Canceled
8132,Shipped
8133,Refunded
8134,Failed
8135,Confirmed
8136,Out for Delivery
8137,Refunded
8138,Delivered
8139,Canceled
8140,Failed
8141,Returned
8142,Refunded
8143,Delivered
8144,Confirmed
8145,Delivered
8146,Returned
8147,Shipped
8148,Confirmed
8149,Returned
8150,Out for Delivery
8151,Shipped
8152,Refunded
8153,Out for Delivery
8154,Delivered
8155,Delivered
8156,Pending
8157,Confirmed
8158,Refunded
8159,Canceled
8160,Shipped
8161,Refunded
8162,Confirmed
8163,Shipped
8164,Out for Delivery
8165,Shipped
8166,Processing
8167,Confirmed
8168,Refunded
8169,Shipped
8170,Processing
8171,Delivered
8172,Shipped
8173,Failed
8174,Confirmed
8175,Processing
8176,Delivered
8177,Processing
8178,Canceled
8179,Refunded
8180,Returned
8181,Failed
8182,Processing
8183,Delivered
8184,Shipped
8185,Shipped
8186,Processing
8187,Confirmed
8188,Out for Delivery
8189,Processing
8190,Out for Delivery
8191,Failed
8192,Refunded
8193,Pending
8194,Confirmed
8195,Refunded
8196,Failed
8197,Failed
8198,Out for Delivery
8199,Processing
8200,Shipped
8201,Returned
8202,Processing
8203,Canceled
8204,Pending
8205,Processing
8206,Pending
8207,Delivered
8208,Shipped
8209,Canceled
8210,Shipped
8211,Refunded
8212,Refunded
8213,Out for Delivery
8214,Pending
8215,Returned
8216,Returned
8217,Pending
8218,Shipped
8219,Delivered
8220,Returned
8221,Processing
8222,Returned
8223,Confirmed
8224,Shipped
8225,Out for Delivery
8226,Processing
8227,Confirmed
8228,Processing
8229,Processing
8230,Out for Delivery
8231,Out for Delivery
8232,Shipped
8233,Shipped
8234,Delivered
8235,Failed
8236,Pending
8237,Returned
8238,Processing
8239,Delivered
8240,Refunded
8241,Canceled
8242,Confirmed
8243,Returned
8244,Returned
8245,Shipped
8246,Out for Delivery
8247,Refunded
8248,Out for Delivery
8249,Pending
8250,Failed
8251,Refunded
8252,Out for Delivery
8253,Failed
8254,Confirmed
8255,Failed
8256,Failed
8257,Shipped
8258,Canceled
8259,Refunded
8260,Delivered
8261,Failed
8262,Processing
8263,Returned
8264,Out for Delivery
8265,Shipped
8266,Out for Delivery
8267,Confirmed
8268,Processing
8269,Confirmed
8270,Out for Delivery
8271,Failed
8272,Failed
8273,Failed
8274,Returned
8275,Confirmed
8276,Confirmed
8277,Pending
8278,Canceled
8279,Failed
8280,Refunded
8281,Processing
8282,Refunded
8283,Returned
8284,Failed
8285,Pending
8286,Shipped
8287,Returned
8288,Shipped
8289,Pending
8290,Returned
8291,Canceled
8292,Refunded
8293,Confirmed
8294,Out for Delivery
8295,Failed
8296,Canceled
8297,Shipped
8298,Out for Delivery
8299,Canceled
8300,Pending
8301,Shipped
8302,Confirmed
8303,Shipped
8304,Confirmed
8305,Confirmed
8306,Processing
8307,Processing
8308,Canceled
8309,Shipped
8310,Canceled
8311,Confirmed
8312,Shipped
8313,Failed
8314,Out for Delivery
8315,Confirmed
8316,Delivered
8317,Failed
8318,Refunded
8319,Returned
8320,Delivered
8321,Delivered
8322,Refunded
8323,Pending
8324,Delivered
8325,Confirmed
8326,Confirmed
8327,Canceled
8328,Refunded
8329,Failed
8330,Shipped
8331,Returned
8332,Shipped
8333,Delivered
8334,Delivered
8335,Canceled
8336,Processing
8337,Shipped
8338,Processing
8339,Shipped
8340,Canceled
8341,Returned
8342,Pending
8343,Returned
8344,Processing
8345,Pending
8346,Pending
8347,Processing
8348,Returned
8349,Delivered
8350,Shipped
8351,Refunded
8352,Confirmed
8353,Out for Delivery
8354,Shipped
8355,Processing
8356,Out for Delivery
8357,Delivered
8358,Canceled
8359,Failed
8360,Delivered
8361,Processing
8362,Confirmed
8363,Returned
8364,Processing
8365,Failed
8366,Confirmed
8367,Out for Delivery
8368,Canceled
8369,Shipped
8370,Shipped
8371,Failed
8372,Out for Delivery
8373,Failed
8374,Shipped
8375,Processing
8376,Processing
8377,Delivered
8378,Returned
8379,Confirmed
8380,Confirmed
8381,Returned
8382,Out for Delivery
8383,Canceled
8384,Canceled
8385,Pending
8386,Pending
8387,Canceled
8388,Shipped
8389,Pending
8390,Shipped
8391,Failed
8392,Refunded
8393,Out for Delivery
8394,Failed
8395,Refunded
8396,Refunded
8397,Failed
8398,Canceled
8399,Shipped
8400,Out for Delivery
8401,Failed
8402,Pending
8403,Pending
8404,Canceled
8405,Processing
8406,Shipped
8407,Confirmed
8408,Processing
8409,Returned
8410,Failed
8411,Processing
8412,Shipped
8413,Delivered
8414,Confirmed
8415,Confirmed
8416,Confirmed
8417,Pending
8418,Failed
8419,Processing
8420,Canceled
8421,Delivered
8422,Canceled
8423,Confirmed
8424,Failed
8425,Processing
8426,Delivered
8427,Canceled
8428,Failed
8429,Refunded
8430,Returned
8431,Out for Delivery
8432,Canceled
8433,Failed
8434,Pending
8435,Returned
8436,Confirmed
8437,Confirmed
8438,Out for Delivery
8439,Delivered
8440,Pending
8441,Processing
8442,Delivered
8443,Failed
8444,Processing
8445,Failed
8446,Canceled
8447,Refunded
8448,Refunded
8449,Returned
8450,Canceled
8451,Out for Delivery
8452,Confirmed
8453,Returned
8454,Shipped
8455,Canceled
8456,Shipped
8457,Pending
8458,Delivered
8459,Out for Delivery
8460,Delivered
8461,Canceled
8462,Refunded
8463,Delivered
8464,Processing
8465,Processing
8466,Shipped
8467,Refunded
8468,Returned
8469,Canceled
8470,Shipped
8471,Returned
8472,Canceled
8473,Pending
8474,Failed
8475,Canceled
8476,Confirmed
8477,Failed
8478,Processing
8479,Processing
8480,Returned
8481,Returned
8482,Shipped
8483,Canceled
8484,Refunded
8485,Confirmed
8486,Returned
8487,Delivered
8488,Failed
8489,Pending
8490,Shipped
8491,Delivered
8492,Returned
8493,Canceled
8494,Confirmed
8495,Canceled
8496,Pending
8497,Out for Delivery
8498,Failed
8499,Refunded
8500,Shipped
8501,Out for Delivery
8502,Confirmed
8503,Refunded
8504,Returned
8505,Pending
8506,Shipped
8507,Shipped
8508,Confirmed
8509,Out for Delivery
8510,Refunded
8511,Out for Delivery
8512,Pending
8513,Confirmed
8514,Returned
8515,Shipped
8516,Refunded
8517,Canceled
8518,Failed
8519,Failed
8520,Shipped
8521,Returned
8522,Failed
8523,Confirmed
8524,Delivered
8525,Confirmed
8526,Delivered
8527,Shipped
8528,Shipped
8529,Refunded
8530,Pending
8531,Returned
8532,Refunded
8533,Delivered
8534,Shipped
8535,Failed
8536,Refunded
8537,Failed
8538,Out for Delivery
8539,Processing
8540,Returned
8541,Refunded
8542,Pending
8543,Failed
8544,Returned
8545,Shipped
8546,Confirmed
8547,Canceled
8548,Failed
8549,Out for Delivery
8550,Canceled
8551,Delivered
8552,Returned
8553,Returned
8554,Out for Delivery
8555,Shipped
8556,Pending
8557,Processing
8558,Shipped
8559,Shipped
8560,Shipped
8561,Processing
8562,Refunded
8563,Processing
8564,Delivered
8565,Processing
8566,Failed
8567,Confirmed
8568,Pending
8569,Failed
8570,Pending
8571,Out for Delivery
8572,Pending
8573,Canceled
8574,Shipped
8575,Returned
8576,Confirmed
8577,Refunded
8578,Processing
8579,Failed
8580,Shipped
8581,Delivered
8582,Confirmed
8583,Pending
8584,Confirmed
8585,Processing
8586,Confirmed
8587,Canceled
8588,Returned
8589,Shipped
8590,Confirmed
8591,Processing
8592,Shipped
8593,Processing
8594,Confirmed
8595,Pending
8596,Processing
8597,Refunded
8598,Shipped
8599,Returned
8600,Processing
8601,Out for Delivery
8602,Pending
8603,Pending
8604,Processing
8605,Pending
8606,Processing
8607,Delivered
8608,Failed
8609,Refunded
8610,Refunded
8611,Confirmed
8612,Canceled
8613,Delivered
8614,Processing
8615,Delivered
8616,Out for Delivery
8617,Delivered
8618,Shipped
8619,Returned
8620,Refunded
8621,Refunded
8622,Processing
8623,Returned
8624,Refunded
8625,Canceled
8626,Delivered
8627,Out for Delivery
8628,Shipped
8629,Pending
8630,Refunded
8631,Out for Delivery
8632,Failed
8633,Refunded
8634,Shipped
8635,Processing
8636,Out for Delivery
8637,Canceled
8638,Processing
8639,Delivered
8640,Canceled
8641,Out for Delivery
8642,Confirmed
8643,Returned
8644,Canceled
8645,Shipped
8646,Canceled
8647,Failed
8648,Out for Delivery
8649,Pending
8650,Delivered
8651,Out for Delivery
8652,Refunded
8653,Refunded
8654,Processing
8655,Out for Delivery
8656,Processing
8657,Canceled
8658,Canceled
8659,Canceled
8660,Confirmed
8661,Processing
8662,Pending
8663,Processing
8664,Shipped
8665,Processing
8666,Confirmed
8667,Confirmed
8668,Returned
8669,Returned
8670,Refunded
8671,Pending
8672,Refunded
8673,Failed
8674,Delivered
8675,Delivered
8676,Pending
8677,Processing
8678,Delivered
8679,Confirmed
8680,Returned
8681,Processing
8682,Pending
8683,Delivered
8684,Delivered
8685,Canceled
8686,Processing
8687,Canceled
8688,Delivered
8689,Confirmed
8690,Out for Delivery
8691,Pending
8692,Failed
8693,Processing
8694,Failed
8695,Pending
8696,Processing
8697,Refunded
8698,Confirmed
8699,Refunded
8700,Delivered
8701,Returned
8702,Shipped
8703,Shipped
8704,Failed
8705,Shipped
8706,Canceled
8707,Delivered
8708,Confirmed
8709,Returned
8710,Out for Delivery
8711,Shipped
8712,Canceled
8713,Confirmed
8714,Confirmed
8715,Failed
8716,Failed
8717,Failed
8718,Pending
8719,Shipped
8720,Failed
8721,Refunded
8722,Processing
8723,Confirmed
8724,Delivered
8725,Refunded
8726,Out for Delivery
8727,Canceled
8728,Confirmed
8729,Returned
8730,Shipped
8731,Pending
8732,Returned
8733,Failed
8734,Delivered
8735,Canceled
8736,Canceled
8737,Delivered
8738,Processing
8739,Refunded
8740,Refunded
8741,Failed
8742,Processing
8743,Shipped
8744,Failed
8745,Refunded
8746,Pending
8747,Failed
8748,Failed
8749,Delivered
8750,Out for Delivery
8751,Failed
8752,Shipped
8753,Confirmed
8754,Delivered
8755,Shipped
8756,Shipped
8757,Failed
8758,Pending
8759,Returned
8760,Failed
8761,Confirmed
8762,Refunded
8763,Shipped
8764,Refunded
8765,Processing
8766,Confirmed
8767,Processing
8768,Failed
8769,Delivered
8770,Failed
8771,Canceled
8772,Pending
8773,Returned
8774,Canceled
8775,Shipped
8776,Processing
8777,Pending
8778,Confirmed
8779,Returned
8780,Pending
8781,Pending
8782,Confirmed
8783,Returned
8784,Returned
8785,Canceled
8786,Canceled
8787,Failed
8788,Pending
8789,Canceled
8790,Processing
8791,Canceled
8792,Pending
8793,Confirmed
8794,Canceled
8795,Confirmed
8796,Processing
8797,Failed
8798,Processing
8799,Returned
8800,Returned
8801,Refunded
8802,Confirmed
8803,Refunded
8804,Out for Delivery
8805,Shipped
8806,Confirmed
8807,Confirmed
8808,Pending
8809,Confirmed
8810,Pending
8811,Shipped
8812,Pending
8813,Shipped
8814,Canceled
8815,Processing
8816,Confirmed
8817,Pending
8818,Processing
8819,Shipped
8820,Returned
8821,Pending
8822,Confirmed
8823,Failed
8824,Failed
8825,Processing
8826,Delivered
8827,Pending
8828,Shipped
8829,Delivered
8830,Pending
8831,Processing
8832,Processing
8833,Returned
8834,Delivered
8835,Returned
8836,Pending
8837,Shipped
8838,Canceled
8839,Shipped
8840,Confirmed
8841,Returned
8842,Confirmed
8843,Canceled
8844,Refunded
8845,Failed
8846,Pending
8847,Shipped
8848,Returned
8849,Confirmed
8850,Failed
8851,Out for Delivery
8852,Out for Delivery
8853,Confirmed
8854,Confirmed
8855,Refunded
8856,Canceled
8857,Delivered
8858,Shipped
8859,Returned
8860,Returned
8861,Shipped
8862,Delivered
